mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	study_catalog	source	dataset_name	sample_id_x	split	run_accession	sample_id_y	country	project_accession	sample_accession	Center Name	study_accession
MAG_159	soy sauce	soy_sauce	soybean	legume	fermented_soybean	93.53	3.53	349	3344866	64.08	13463	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas halodenitrificans	Du2023		MAG_159		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_161	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.57	0.31	76	3276997	57.93	81565	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	unknown12	Du2023		MAG_161		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_177	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.34	0.33	83	2705322	35.43	54141	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Paraliobacillus	unknown19	Du2023		MAG_177		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_184	soy sauce	soy_sauce	soybean	legume	fermented_soybean	66.32	1.83	262	2033153	28.43	10051	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Natronincolaceae	Alkaliphilus_B	unknown22	Du2023		MAG_184		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_188	soy sauce	soy_sauce	soybean	legume	fermented_soybean	97.18	0.0	78	2798090	31.11	52040	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Clostridiisalibacteraceae	Clostridiisalibacter	Clostridiisalibacter paucivorans	Du2023		MAG_188		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_483	soy sauce	soy_sauce	soybean	legume	fermented_soybean	95.47	0.87	65	2876596	56.69	72162	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Yaniella	unknown17	Du2023		MAG_483		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_484	soy sauce	soy_sauce	soybean	legume	fermented_soybean	97.24	2.47	393	3387228	54.98	13791	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	unknown10	Du2023		MAG_484		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_485	soy sauce	soy_sauce	soybean	legume	fermented_soybean	85.2	2.04	336	2163701	54.77	8429	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium stationis	Du2023		MAG_485		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_486	soy sauce	soy_sauce	soybean	legume	fermented_soybean	52.59	1.72	278	1830630	55.24	8158	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	unknown23	Du2023		MAG_486		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_487	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.77	0.68	36	3058553	68.94	189461	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	unknown14	Du2023		MAG_487		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_488	soy sauce	soy_sauce	soybean	legume	fermented_soybean	54.03	9.42	1168	3381382	38.87	2813	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillaceae	Bacillus_J	Bacillus_J thermoamylovorans	Du2023		MAG_488		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_489	soy sauce	soy_sauce	soybean	legume	fermented_soybean	96.17	3.19	201	2506286	34.68	18317	Bacteria	Firmicutes_F	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	unknown21	Du2023		MAG_489		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_490	soy sauce	soy_sauce	soybean	legume	fermented_soybean	97.02	1.63	84	4174964	45.86	96484	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	Du2023		MAG_490		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_491	soy sauce	soy_sauce	soybean	legume	fermented_soybean	98.68	0.0	108	2254696	35.62	38753	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus	Du2023		MAG_491		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_492	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.14	1.78	74	3480362	60.73	92689	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Chromohalobacter	unknown9	Du2023		MAG_492		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_493	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.38	2.77	121	3239899	45.94	88711	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	unknown13	Du2023		MAG_493		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_494	soy sauce	soy_sauce	soybean	legume	fermented_soybean	52.74	1.75	795	2725647	62.67	3651	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas halodenitrificans	Du2023		MAG_494		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_2	wine	wine	grape	fruit	fermented_beverages	95.74	2.78	579	7983613	64.46	20454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium sp002831585	Du2023		MAG_2		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_34	wine	wine	grape	fruit	fermented_beverages	99.27	0.2	78	2482570	60.06	72650	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	Du2023		MAG_34		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_143	wine	wine	grape	fruit	fermented_beverages	58.11	1.24	483	1411309	60.31	3160	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	unknown8	Du2023		MAG_143		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_173	wine	wine	grape	fruit	fermented_beverages	76.86	1.15	454	1808383	39.68	4814	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp003521145	Du2023		MAG_173		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_371	wine	wine	grape	fruit	fermented_beverages	99.88	0.99	332	6195076	68.73	33116	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pelomonas	unknown5	Du2023		MAG_371		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_372	wine	wine	grape	fruit	fermented_beverages	94.49	7.36	724	4415839	66.99	7845	Bacteria	Cyanobacteria	Sericytochromatia	S15B-MN24	UBA4093	unknown1	unknown7	Du2023		MAG_372		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_373	wine	wine	grape	fruit	fermented_beverages	60.75	8.93	2732	7803143	42.74	2926	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp003521145	Du2023		MAG_373		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_374	wine	wine	grape	fruit	fermented_beverages	65.07	7.92	1072	5256830	61.9	6565	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	unknown6	Du2023		MAG_374		Du2023	['ERR3094540', 'ERR3094541', 'ERR3094542', 'ERR3094543', 'ERR3094544', 'ERR3094545', 'ERR3094546', 'ERR3094547', 'ERR3094548', 'ERR3094549']	['W1', 'W2', 'W3', 'W4', 'W5', 'W6', 'W7', 'W8', 'W9', 'W10']	Germany	PRJEB30801	['SAMEA5241073', 'SAMEA5241074', 'SAMEA5241075', 'SAMEA5241076', 'SAMEA5241077', 'SAMEA5241078', 'SAMEA5241079', 'SAMEA5241080', 'SAMEA5241081', 'SAMEA5241082']	NATURAL HISTORY MUSEUM OF DENMARK	ERP113284
MAG_36	yogurt	yogurt	milk	dairy	fermented_dairy	84.02	7.14	54	1905255	34.49	88220	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	Du2023		MAG_36		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_55	yogurt	yogurt	milk	dairy	fermented_dairy	55.57	0.06	325	929550	50.26	2946	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii	Du2023		MAG_55		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_67	yogurt	yogurt	milk	dairy	fermented_dairy	96.19	4.52	486	3469796	44.12	10139	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	Du2023		MAG_67		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_77	yogurt	yogurt	milk	dairy	fermented_dairy	82.0	0.0	64	2697753	46.18	67104	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	Du2023		MAG_77		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_92	yogurt	yogurt	milk	dairy	fermented_dairy	87.98	3.37	340	1664794	38.55	6181	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	Du2023		MAG_92		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_113	yogurt	yogurt	milk	dairy	fermented_dairy	71.16	7.77	293	1956345	35.95	7900	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis_E	Du2023		MAG_113		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_154	yogurt	yogurt	milk	dairy	fermented_dairy	66.08	3.39	437	1519415	37.46	3858	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	Du2023		MAG_154		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
MAG_162	yogurt	yogurt	milk	dairy	fermented_dairy	98.42	0.32	54	1999502	34.67	101854	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	Du2023		MAG_162		Du2023	['SRR11605259', 'SRR11605260', 'SRR11605261', 'SRR11605264', 'SRR11605265', 'SRR11605266', 'SRR11605267', 'SRR11605268', 'SRR11605269', 'SRR11605272', 'SRR11605273', 'SRR11605274', 'ERR2982980', 'ERR2982981', 'ERR2982982', 'ERR2982983', 'ERR2982984']	['yogurt 9', 'yogurt 8', 'yogurt 7', 'yogurt 6', 'yogurt 5', 'yogurt 4', 'yogurt 3', 'yogurt 2', 'yogurt 1', 'yogurt 12', 'yogurt 11', 'yogurt 10', 'Yoghurt-A', 'Yoghurt-B', 'Yoghurt-C', 'Yoghurt-D', 'Yoghurt-E']	['Italy', 'Ireland']	['PRJNA603575', 'PRJEB30083']	['SAMN14677892', 'SAMN14677891', 'SAMN14677890', 'SAMN14677889', 'SAMN14677888', 'SAMN14677887', 'SAMN14677886', 'SAMN14677885', 'SAMN14677884', 'SAMN14677895', 'SAMN14677894', 'SAMN14677893', 'SAMEA5147698', 'SAMEA5147699', 'SAMEA5147700', 'SAMEA5147701', 'SAMEA5147702']	['UNIVERSITY OF NAPLES FEDERICO II', 'TEAGASC']	['SRP258112', 'ERP112494']
