Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25395188,WGS,297,7445433262,PRJNA997801,SAMN36690172,Metagenome or environmental,2538113829,UNIVERSIDAD DE LEON,2020-09-16,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133142,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry M - Before_ripening - rind B,40.84 N 14.26 E,MASTER_WP4_UNINA_2__M-26,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:16:00Z,1,MASTER_WP4_UNINA_2__M-26,SRP450983
SRR25395189,WGS,298,7931804873,PRJNA997801,SAMN36690171,Metagenome or environmental,2631300737,UNIVERSIDAD DE LEON,2020-09-16,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133141,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry M - Before_ripening - rind A,40.84 N 14.26 E,MASTER_WP4_UNINA_2__M-25,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:51:00Z,1,MASTER_WP4_UNINA_2__M-25,SRP450983
SRR25395190,WGS,298,7583223516,PRJNA997801,SAMN36690170,Metagenome or environmental,2593777522,UNIVERSIDAD DE LEON,2020-09-16,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133140,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry M - Before_ripening - core B,40.84 N 14.26 E,MASTER_WP4_UNINA_2__M-24,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:07:00Z,1,MASTER_WP4_UNINA_2__M-24,SRP450983
SRR25395191,WGS,298,7667289478,PRJNA997801,SAMN36690169,Metagenome or environmental,2459498062,UNIVERSIDAD DE LEON,2020-09-16,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133139,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry M - Before_ripening - core A,40.84 N 14.26 E,MASTER_WP4_UNINA_2__M-23,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:49:00Z,1,MASTER_WP4_UNINA_2__M-23,SRP450983
SRR25395192,WGS,298,8390691670,PRJNA997801,SAMN36690168,Metagenome or environmental,2776342116,UNIVERSIDAD DE LEON,2020-02-20,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133138,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry I - Before_ripening - rind B,40.84 N 14.26 E,MASTER_WP4_UNINA_2__I-26,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:57:00Z,1,MASTER_WP4_UNINA_2__I-26,SRP450983
SRR25395193,WGS,298,7962508170,PRJNA997801,SAMN36690167,Metagenome or environmental,2623101119,UNIVERSIDAD DE LEON,2020-02-20,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133137,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry I - Before_ripening - rind A,40.84 N 14.26 E,MASTER_WP4_UNINA_2__I-25,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:55:00Z,1,MASTER_WP4_UNINA_2__I-25,SRP450983
SRR25395194,WGS,298,9152018470,PRJNA997801,SAMN36690166,Metagenome or environmental,3042144030,UNIVERSIDAD DE LEON,2020-02-20,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133136,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry I - Before_ripening - core B,40.84 N 14.26 E,MASTER_WP4_UNINA_2__I-24,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:10:00Z,1,MASTER_WP4_UNINA_2__I-24,SRP450983
SRR25395195,WGS,298,8278542680,PRJNA997801,SAMN36690165,Metagenome or environmental,2720056324,UNIVERSIDAD DE LEON,2020-02-20,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133135,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry I - Before_ripening - core A,40.84 N 14.26 E,MASTER_WP4_UNINA_2__I-23,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:17:00Z,1,MASTER_WP4_UNINA_2__I-23,SRP450983
SRR25395196,WGS,297,8379070980,PRJNA997801,SAMN36690164,Metagenome or environmental,2739597914,UNIVERSIDAD DE LEON,2020-02-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133134,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry H - Before_ripening - rind B,40.84 N 14.26 E,MASTER_WP4_UNINA_2__H-26,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:43:00Z,1,MASTER_WP4_UNINA_2__H-26,SRP450983
SRR25395197,WGS,297,8325631163,PRJNA997801,SAMN36690163,Metagenome or environmental,2880694036,UNIVERSIDAD DE LEON,2020-02-12,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133133,Italy,Europe,Italy: Napoli,cheese,Illumina NovaSeq 6000,Industry H - Before_ripening - rind A,40.84 N 14.26 E,MASTER_WP4_UNINA_2__H-25,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:05:00Z,1,MASTER_WP4_UNINA_2__H-25,SRP450983
SRR25395198,WGS,278,9694063111,PRJNA997801,SAMN36689893,Metagenome or environmental,3452391718,UNIVERSIDAD DE LEON,2020-06-18,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133132,Spain,Europe,Spain: Villaviciosa,milk,Illumina NovaSeq 6000,Industry 15 - Raw_materials - Milk,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2562,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:47:00Z,1,MASTER_WP4_CSIC_2__P2562,SRP450983
SRR25395199,WGS,297,11828766697,PRJNA997801,SAMN36690086,Metagenome or environmental,4135361586,UNIVERSIDAD DE LEON,2020-03-09,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133131,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 11 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2545,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:55:00Z,1,MASTER_WP4_CSIC_2__P2545,SRP450983
SRR25395200,WGS,297,12321287750,PRJNA997801,SAMN36690085,Metagenome or environmental,4283097370,UNIVERSIDAD DE LEON,2020-03-09,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133130,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 11 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2544,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:53:00Z,1,MASTER_WP4_CSIC_2__P2544,SRP450983
SRR25395201,WGS,299,5535285520,PRJNA997801,SAMN36690084,Metagenome or environmental,1875641139,UNIVERSIDAD DE LEON,2019-12-16,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133129,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 10 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2156_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:11:00Z,1,MASTER_WP4_CSIC_1__P2156_73322,SRP450983
SRR25395202,WGS,299,5863742657,PRJNA997801,SAMN36690083,Metagenome or environmental,1999975857,UNIVERSIDAD DE LEON,2019-12-16,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133128,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 10 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2155_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:13:00Z,1,MASTER_WP4_CSIC_1__P2155_73322,SRP450983
SRR25395203,WGS,299,14026370513,PRJNA997801,SAMN36689885,Metagenome or environmental,4753949455,UNIVERSIDAD DE LEON,2019-12-16,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133127,Spain,Europe,Spain: Villaviciosa,whey,Illumina NovaSeq 6000,Industry 10 - Raw_materials - Whey,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2152_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:59:00Z,1,MASTER_WP4_CSIC_1__P2152_73322,SRP450983
SRR25395204,WGS,299,7753638424,PRJNA997801,SAMN36690082,Metagenome or environmental,2635744402,UNIVERSIDAD DE LEON,2019-12-16,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133126,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 10 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2154_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:19:00Z,1,MASTER_WP4_CSIC_1__P2154_73322,SRP450983
SRR25395205,WGS,299,6741808700,PRJNA997801,SAMN36690081,Metagenome or environmental,2294114291,UNIVERSIDAD DE LEON,2019-12-16,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133125,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 10 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2153_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:12:00Z,1,MASTER_WP4_CSIC_1__P2153_73322,SRP450983
SRR25395206,WGS,295,14110136069,PRJNA997801,SAMN36690080,Metagenome or environmental,4954174164,UNIVERSIDAD DE LEON,2020-01-16,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133124,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 9 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2541,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:55:00Z,1,MASTER_WP4_CSIC_2__P2541,SRP450983
SRR25395207,WGS,293,14347455480,PRJNA997801,SAMN36690079,Metagenome or environmental,5015242214,UNIVERSIDAD DE LEON,2020-01-16,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133123,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 9 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2540,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T14:30:00Z,1,MASTER_WP4_CSIC_2__P2540,SRP450983
SRR25395208,WGS,291,5348285440,PRJNA997801,SAMN36690078,Metagenome or environmental,1870677286,UNIVERSIDAD DE LEON,2020-01-16,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133122,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 9 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2539,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:36:00Z,1,MASTER_WP4_CSIC_2__P2539,SRP450983
SRR25395209,WGS,278,1475754399,PRJNA997801,SAMN36690077,Metagenome or environmental,500841394,UNIVERSIDAD DE LEON,2020-01-16,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133121,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 9 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2538,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:19:00Z,1,MASTER_WP4_CSIC_2__P2538,SRP450983
SRR25395210,WGS,299,10327588089,PRJNA997801,SAMN36690076,Metagenome or environmental,3548288352,UNIVERSIDAD DE LEON,2020-01-15,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133120,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 8 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2216_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:31:00Z,1,MASTER_WP4_CSIC_1__P2216_73323,SRP450983
SRR25395211,WGS,299,9254773893,PRJNA997801,SAMN36690075,Metagenome or environmental,3174376702,UNIVERSIDAD DE LEON,2020-01-15,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133119,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 8 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2215_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:19:00Z,1,MASTER_WP4_CSIC_1__P2215_73323,SRP450983
SRR25395212,WGS,299,7965542970,PRJNA997801,SAMN36690074,Metagenome or environmental,2750971160,UNIVERSIDAD DE LEON,2020-01-15,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133118,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 8 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2214_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:18:00Z,1,MASTER_WP4_CSIC_1__P2214_73323,SRP450983
SRR25395213,WGS,299,7393008695,PRJNA997801,SAMN36690073,Metagenome or environmental,2574193093,UNIVERSIDAD DE LEON,2020-01-15,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133117,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 8 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2213_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:20:00Z,1,MASTER_WP4_CSIC_1__P2213_73323,SRP450983
SRR25395214,WGS,299,14847544628,PRJNA997801,SAMN36689884,Metagenome or environmental,5020836525,UNIVERSIDAD DE LEON,2019-12-16,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133116,Spain,Europe,Spain: Villaviciosa,milk,Illumina NovaSeq 6000,Industry 10 - Raw_materials - Milk,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2151_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:40:00Z,1,MASTER_WP4_CSIC_1__P2151_73322,SRP450983
SRR25395215,WGS,297,11698556580,PRJNA997801,SAMN36690072,Metagenome or environmental,4090983568,UNIVERSIDAD DE LEON,2020-01-14,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133115,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 7 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2531,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:48:00Z,1,MASTER_WP4_CSIC_2__P2531,SRP450983
SRR25395216,WGS,296,12484492822,PRJNA997801,SAMN36690071,Metagenome or environmental,4390434450,UNIVERSIDAD DE LEON,2020-01-14,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133114,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 7 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2530,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:06:00Z,1,MASTER_WP4_CSIC_2__P2530,SRP450983
SRR25395217,WGS,296,9347416981,PRJNA997801,SAMN36690070,Metagenome or environmental,3268162593,UNIVERSIDAD DE LEON,2020-01-14,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133113,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 7 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2529,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:36:00Z,1,MASTER_WP4_CSIC_2__P2529,SRP450983
SRR25395218,WGS,296,15148368888,PRJNA997801,SAMN36690069,Metagenome or environmental,5319883281,UNIVERSIDAD DE LEON,2020-01-14,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21133112,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 7 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2528,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:26:00Z,1,MASTER_WP4_CSIC_2__P2528,SRP450983
SRR25395219,WGS,296,17548507093,PRJNA997801,SAMN36690068,Metagenome or environmental,6128193608,UNIVERSIDAD DE LEON,2020-01-28,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133111,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 6 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2521,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:40:00Z,1,MASTER_WP4_CSIC_2__P2521,SRP450983
SRR25395220,WGS,295,6010988184,PRJNA997801,SAMN36690067,Metagenome or environmental,2102232762,UNIVERSIDAD DE LEON,2020-01-28,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133110,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 6 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2520,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:28:00Z,1,MASTER_WP4_CSIC_2__P2520,SRP450983
SRR25395221,WGS,297,9897571607,PRJNA997801,SAMN36690066,Metagenome or environmental,3497951023,UNIVERSIDAD DE LEON,2020-01-28,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133109,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 6 - Before_ripening - core A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2519,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:26:00Z,1,MASTER_WP4_CSIC_2__P2519,SRP450983
SRR25395222,WGS,297,26807939515,PRJNA997801,SAMN36690065,Metagenome or environmental,9474876298,UNIVERSIDAD DE LEON,2020-01-28,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21133108,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 6 - Before_ripening - rind A,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2518,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:17:00Z,1,MASTER_WP4_CSIC_2__P2518,SRP450983
SRR25395223,WGS,297,17064559403,PRJNA997801,SAMN36690064,Metagenome or environmental,6007180064,UNIVERSIDAD DE LEON,2020-01-21,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133107,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 5 - Before_ripening - core B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2511,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:51:00Z,1,MASTER_WP4_CSIC_2__P2511,SRP450983
SRR25395224,WGS,296,20965878456,PRJNA997801,SAMN36690063,Metagenome or environmental,7306888968,UNIVERSIDAD DE LEON,2020-01-21,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133106,Spain,Europe,Spain: Villaviciosa,cheese,Illumina NovaSeq 6000,Industry 5 - Before_ripening - rind B,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2510,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:09:00Z,1,MASTER_WP4_CSIC_2__P2510,SRP450983
SRR25395225,WGS,300,18262943609,PRJNA997801,SAMN36689883,Metagenome or environmental,6233571588,UNIVERSIDAD DE LEON,2019-12-16,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133105,Spain,Europe,Spain: Villaviciosa,brine,Illumina NovaSeq 6000,Industry 10 - Raw_materials - Brine,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2135_73322,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:22:00Z,1,MASTER_WP4_CSIC_1__P2135_73322,SRP450983
SRR25395226,WGS,300,8055353377,PRJNA997801,SAMN36689865,Metagenome or environmental,2767762394,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX21133104,Spain,Europe,Spain: Villaviciosa,whey,Illumina NovaSeq 6000,Industry 1 - Raw_materials - Whey,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P2192_73323,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T11:45:00Z,1,MASTER_WP4_CSIC_1__P2192_73323,SRP450983
SRR25395227,WGS,291,17978661500,PRJNA997801,SAMN36690564,Metagenome or environmental,5954873861,UNIVERSIDAD DE LEON,2020-02-26,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21133103,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry VB06 - Final_product - rind A,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-29,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:36:00Z,1,MASTER_WP4_FFoQSI_2__VB06-29,SRP450983
SRR25395228,WGS,293,6887135929,PRJNA997801,SAMN36690563,Metagenome or environmental,2328332494,UNIVERSIDAD DE LEON,2020-02-26,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX21133102,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry VB06 - Final_product - core B,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-28,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:18:00Z,1,MASTER_WP4_FFoQSI_2__VB06-28,SRP450983
SRR25395229,WGS,279,7341808261,PRJNA997801,SAMN36689933,Metagenome or environmental,2572474562,UNIVERSIDAD DE LEON,2020-01-30,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133101,Italy,Europe,Italy: Napoli,milk,Illumina NovaSeq 6000,Industry C - Raw_materials - Milk,40.84 N 14.26 E,MASTER_WP4_UNINA_2__C-20,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:24:00Z,1,MASTER_WP4_UNINA_2__C-20,SRP450983
SRR25395230,WGS,276,5040186526,PRJNA997801,SAMN36689870,Metagenome or environmental,1782283245,UNIVERSIDAD DE LEON,2020-01-23,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133100,Spain,Europe,Spain: Villaviciosa,milk,Illumina NovaSeq 6000,Industry 4 - Raw_materials - Milk,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2496,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T12:14:00Z,1,MASTER_WP4_CSIC_2__P2496,SRP450983
SRR25395231,WGS,298,10145989883,PRJNA997801,SAMN36690562,Metagenome or environmental,3408756990,UNIVERSIDAD DE LEON,2020-02-26,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21133099,Austria,Europe,Austria: Vienna,cheese,Illumina NovaSeq 6000,Industry VB06 - Final_product - core A,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-27,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T13:19:00Z,1,MASTER_WP4_FFoQSI_2__VB06-27,SRP450983
