Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25400284,WGS,298,7227170286,PRJNA997821,SAMN36691076,Metagenome or environmental,2664468118,UNIVERSIDAD DE LEON,2020-06-29,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136470,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 18 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P2383,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:12:00Z,1,MASTER_WP4_CSIC_3__P2383,SRP451052
SRR25400285,WGS,272,8722681949,PRJNA997821,SAMN36691075,Metagenome or environmental,3003614157,UNIVERSIDAD DE LEON,2020-06-29,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136469,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 18 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2382,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:52:00Z,1,MASTER_WP4_CSIC_2__P2382,SRP451052
SRR25400286,WGS,296,16471279856,PRJNA997821,SAMN36691003,Metagenome or environmental,5621902290,UNIVERSIDAD DE LEON,2020-01-29,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136468,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 3 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2267,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:41:00Z,1,MASTER_WP4_CSIC_2__P2267,SRP451052
SRR25400287,WGS,297,4977477411,PRJNA997821,SAMN36691074,Metagenome or environmental,1797455007,UNIVERSIDAD DE LEON,2020-06-29,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136467,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 18 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2381,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:01:00Z,1,MASTER_WP4_CSIC_2__P2381,SRP451052
SRR25400288,WGS,287,4172472094,PRJNA997821,SAMN36691073,Metagenome or environmental,1449898287,UNIVERSIDAD DE LEON,2020-06-17,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136466,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 17 - Food_contact - Drying,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2379,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:45:00Z,1,MASTER_WP4_CSIC_2__P2379,SRP451052
SRR25400289,WGS,298,7618881214,PRJNA997821,SAMN36691072,Metagenome or environmental,2651179607,UNIVERSIDAD DE LEON,2020-06-17,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136465,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 17 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2374,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:35:00Z,1,MASTER_WP4_CSIC_2__P2374,SRP451052
SRR25400290,WGS,286,11481287353,PRJNA997821,SAMN36691071,Metagenome or environmental,3952041522,UNIVERSIDAD DE LEON,2020-06-17,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136464,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 17 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2371,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:51:00Z,1,MASTER_WP4_CSIC_2__P2371,SRP451052
SRR25400291,WGS,297,644842069,PRJNA997821,SAMN36691070,Metagenome or environmental,227673730,UNIVERSIDAD DE LEON,2020-06-17,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136463,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 17 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2368,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:13:00Z,1,MASTER_WP4_CSIC_2__P2368,SRP451052
SRR25400292,WGS,296,4023895920,PRJNA997821,SAMN36691069,Metagenome or environmental,1405751134,UNIVERSIDAD DE LEON,2020-06-17,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136462,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 17 - Food_contact - Processing - Curd shredder and/or draining tables,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2367,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:04:00Z,1,MASTER_WP4_CSIC_2__P2367,SRP451052
SRR25400293,WGS,290,5098548844,PRJNA997821,SAMN36691540,Metagenome or environmental,1732466839,UNIVERSIDAD DE LEON,2020-03-04,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136461,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 31 - Operator - Operator,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2456,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:21:00Z,1,MASTER_WP4_CSIC_2__P2456,SRP451052
SRR25400294,WGS,294,4471900086,PRJNA997821,SAMN36691539,Metagenome or environmental,1551461696,UNIVERSIDAD DE LEON,2020-02-20,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136460,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 29 - Operator - Operator,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P242_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:18:00Z,1,MASTER_WP4_CSIC_1__P242_76492,SRP451052
SRR25400295,WGS,299,13854187356,PRJNA997821,SAMN36691067,Metagenome or environmental,4818277517,UNIVERSIDAD DE LEON,2020-03-04,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136459,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 16 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P274_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:48:00Z,1,MASTER_WP4_CSIC_1__P274_73321,SRP451052
SRR25400296,WGS,296,6893462342,PRJNA997821,SAMN36691538,Metagenome or environmental,2391605024,UNIVERSIDAD DE LEON,2020-02-05,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136458,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 28 - Operator - Operator,43.47 N 5.44 W,MASTER_WP4_CSIC_3__P297,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:00:00Z,1,MASTER_WP4_CSIC_3__P297,SRP451052
SRR25400297,WGS,298,2844051235,PRJNA997821,SAMN36691087,Metagenome or environmental,991399267,UNIVERSIDAD DE LEON,2020-07-03,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136457,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 20 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2415,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:01:00Z,1,MASTER_WP4_CSIC_2__P2415,SRP451052
SRR25400298,WGS,299,8955749431,PRJNA997821,SAMN36691066,Metagenome or environmental,3250404713,UNIVERSIDAD DE LEON,2020-03-04,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136456,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 16 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P272_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:49:00Z,1,MASTER_WP4_CSIC_1__P272_73321,SRP451052
SRR25400299,WGS,298,5114041680,PRJNA997821,SAMN36691065,Metagenome or environmental,1752328386,UNIVERSIDAD DE LEON,2020-03-04,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136591,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 16 - Food_contact - Processing - Molds and/or molding machines,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P270_76492,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:15:00Z,1,MASTER_WP4_CSIC_1__P270_76492,SRP451052
SRR25400300,WGS,296,5263227424,PRJNA997821,SAMN36691506,Metagenome or environmental,1804025673,UNIVERSIDAD DE LEON,2020-03-04,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136454,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB14 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB14-01,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:27:00Z,1,MASTER_WP4_FFoQSI_3__VB14-01,SRP451052
SRR25400301,WGS,298,20758321301,PRJNA997821,SAMN36691505,Metagenome or environmental,7033257996,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136453,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB13 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB13-09,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T20:23:00Z,1,MASTER_WP4_FFoQSI_3__VB13-09,SRP451052
SRR25400302,WGS,298,13593046293,PRJNA997821,SAMN36691046,Metagenome or environmental,4783491079,UNIVERSIDAD DE LEON,2019-12-11,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136452,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 12 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_1__P22_73321,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:51:00Z,1,MASTER_WP4_CSIC_1__P22_73321,SRP451052
SRR25400303,WGS,297,4397446316,PRJNA997821,SAMN36691504,Metagenome or environmental,1478954603,UNIVERSIDAD DE LEON,2020-02-27,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136451,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB13 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB13-05,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:20:00Z,1,MASTER_WP4_FFoQSI_3__VB13-05,SRP451052
SRR25400304,WGS,298,1982000441,PRJNA997821,SAMN36691483,Metagenome or environmental,659421339,UNIVERSIDAD DE LEON,2020-03-04,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136450,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB05 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB05-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:30:00Z,1,MASTER_WP4_FFoQSI_2__VB05-9,SRP451052
SRR25400305,WGS,298,2693066319,PRJNA997821,SAMN36691482,Metagenome or environmental,904176843,UNIVERSIDAD DE LEON,2020-03-04,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136449,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB05 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB05-5,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:37:00Z,1,MASTER_WP4_FFoQSI_2__VB05-5,SRP451052
SRR25400306,WGS,293,9326650853,PRJNA997821,SAMN36691500,Metagenome or environmental,3164715470,UNIVERSIDAD DE LEON,2020-03-02,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136448,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB11 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB11-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:51:00Z,1,MASTER_WP4_FFoQSI_2__VB11-9,SRP451052
SRR25400307,WGS,292,7806631066,PRJNA997821,SAMN36691499,Metagenome or environmental,2656417135,UNIVERSIDAD DE LEON,2020-03-02,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136447,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB11 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB11-5,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:06:00Z,1,MASTER_WP4_FFoQSI_2__VB11-5,SRP451052
SRR25400308,WGS,291,14562406874,PRJNA997821,SAMN36691498,Metagenome or environmental,4994498045,UNIVERSIDAD DE LEON,2020-03-02,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136446,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB11 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB11-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:01:00Z,1,MASTER_WP4_FFoQSI_2__VB11-1,SRP451052
SRR25400309,WGS,292,12103589068,PRJNA997821,SAMN36691497,Metagenome or environmental,4063894092,UNIVERSIDAD DE LEON,2020-03-02,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136445,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB10 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB10-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:26:00Z,1,MASTER_WP4_FFoQSI_2__VB10-9,SRP451052
SRR25400310,WGS,291,14141441361,PRJNA997821,SAMN36691496,Metagenome or environmental,4761323814,UNIVERSIDAD DE LEON,2020-03-02,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136444,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB10 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB10-5,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T19:55:00Z,1,MASTER_WP4_FFoQSI_2__VB10-5,SRP451052
SRR25400311,WGS,292,20397517541,PRJNA997821,SAMN36691495,Metagenome or environmental,6899921164,UNIVERSIDAD DE LEON,2020-03-02,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136443,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB10 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB10-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T20:29:00Z,1,MASTER_WP4_FFoQSI_2__VB10-1,SRP451052
SRR25400312,WGS,282,11755474742,PRJNA997821,SAMN36691045,Metagenome or environmental,4045089870,UNIVERSIDAD DE LEON,2020-03-09,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136442,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 11 - Food_contact - Packing,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2332,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:10:00Z,1,MASTER_WP4_CSIC_2__P2332,SRP451052
SRR25400313,WGS,296,3953629232,PRJNA997821,SAMN36691000,Metagenome or environmental,1370367305,UNIVERSIDAD DE LEON,2020-01-29,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136441,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 3 - Food_contact - Processing - cheese vats,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2263,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:01:00Z,1,MASTER_WP4_CSIC_2__P2263,SRP451052
SRR25400314,WGS,298,11685397645,PRJNA997821,SAMN36691494,Metagenome or environmental,3953037153,UNIVERSIDAD DE LEON,2020-02-27,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136440,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB09 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB09-05,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T18:17:00Z,1,MASTER_WP4_FFoQSI_3__VB09-05,SRP451052
SRR25400315,WGS,298,6870361671,PRJNA997821,SAMN36691493,Metagenome or environmental,2363764118,UNIVERSIDAD DE LEON,2020-02-27,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136439,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB09 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB09-01,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:06:00Z,1,MASTER_WP4_FFoQSI_3__VB09-01,SRP451052
SRR25400316,WGS,295,7819346278,PRJNA997821,SAMN36691492,Metagenome or environmental,2622507728,UNIVERSIDAD DE LEON,2020-02-26,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136438,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB08 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB08-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:33:00Z,1,MASTER_WP4_FFoQSI_2__VB08-9,SRP451052
SRR25400317,WGS,298,6814700890,PRJNA997821,SAMN36691491,Metagenome or environmental,2312951898,UNIVERSIDAD DE LEON,2020-02-26,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX21136437,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB08 - Non_food_contact - Cold,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB08-46,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:47:00Z,1,MASTER_WP4_FFoQSI_3__VB08-46,SRP451052
SRR25400318,WGS,296,3870416055,PRJNA997821,SAMN36691490,Metagenome or environmental,1319458868,UNIVERSIDAD DE LEON,2020-02-26,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136436,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB08 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB08-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:16:00Z,1,MASTER_WP4_FFoQSI_2__VB08-1,SRP451052
SRR25400319,WGS,298,3644396940,PRJNA997821,SAMN36691489,Metagenome or environmental,1225688256,UNIVERSIDAD DE LEON,2020-02-27,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136435,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB07 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB07-09,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:58:00Z,1,MASTER_WP4_FFoQSI_3__VB07-09,SRP451052
SRR25400320,WGS,298,6720483243,PRJNA997821,SAMN36691488,Metagenome or environmental,2332561494,UNIVERSIDAD DE LEON,2020-02-27,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX21136434,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB07 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB07-05,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:32:00Z,1,MASTER_WP4_FFoQSI_3__VB07-05,SRP451052
SRR25400321,WGS,294,941584496,PRJNA997821,SAMN36691487,Metagenome or environmental,314772652,UNIVERSIDAD DE LEON,2020-02-27,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136433,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB07 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_3__VB07-01,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T15:13:00Z,1,MASTER_WP4_FFoQSI_3__VB07-01,SRP451052
SRR25400322,WGS,294,5580776726,PRJNA997821,SAMN36691486,Metagenome or environmental,1907453300,UNIVERSIDAD DE LEON,2020-02-26,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136432,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB06 - Non_food_contact - Packing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-9,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:18:00Z,1,MASTER_WP4_FFoQSI_2__VB06-9,SRP451052
SRR25400323,WGS,292,4484138192,PRJNA997821,SAMN36691485,Metagenome or environmental,1507891630,UNIVERSIDAD DE LEON,2020-02-26,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX21136431,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB06 - Non_food_contact - Ripening,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-5,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:29:00Z,1,MASTER_WP4_FFoQSI_2__VB06-5,SRP451052
SRR25400324,WGS,285,6873995320,PRJNA997821,SAMN36691044,Metagenome or environmental,2365863087,UNIVERSIDAD DE LEON,2020-03-09,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX21136430,Spain,Europe,Spain: Villaviciosa,food processing environment,Illumina NovaSeq 6000,Industry 11 - Food_contact - Ripening,43.47 N 5.44 W,MASTER_WP4_CSIC_2__P2330,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T17:06:00Z,1,MASTER_WP4_CSIC_2__P2330,SRP451052
SRR25400325,WGS,293,4275856945,PRJNA997821,SAMN36691484,Metagenome or environmental,1449038589,UNIVERSIDAD DE LEON,2020-02-26,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX21136429,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry VB06 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_2__VB06-1,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:10:00Z,1,MASTER_WP4_FFoQSI_2__VB06-1,SRP451052
SRR25400326,WGS,288,17663935371,PRJNA997821,SAMN36691459,Metagenome or environmental,5614603503,UNIVERSIDAD DE LEON,2020-10-08,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX21136643,Austria,Europe,Austria: Vienna,food processing environment,Illumina NovaSeq 6000,Industry RC17 - Non_food_contact - Processing,48.32 N 16.06 E,MASTER_WP4_FFoQSI_1__RC17-05,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2024-04-30T00:00:00Z,2023-07-24T16:02:00Z,1,MASTER_WP4_FFoQSI_1__RC17-05,SRP451052
